Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
boy.page.11	Suddenly, he saw a friendly gentleman entering the hospital.\n“I know,” {NAME:P1} thought, “I’ll put myself between his legs to hide.”	Потом он увидел, как в больницу входит какой-то человек.\n«Спрячусь-ка я у него между ног», – подумал {NAME:P1}.	Da sah er einen Mann das Krankenhaus betreten. „Ich weiß“,\ndachte {NAME:P1}, „Ich werde mich zwischen seinen Beinen verstecken.“	Soudain, il a vu entrer dans l’hôpital un homme à l’air sympathique.\n« Je vais me cacher entre ses jambes, a pensé {NAME:P1}. »	All’improvviso vide un signore dall’aspetto gentile che entrava in ospedale.\n«Lo so» {NAME:P1} pensò: «Mi nasconderò tra le sue gambe».	Logo depois, ele viu um senhor simpático entrando no hospital.\n“Já sei!”, pensou {NAME:P1}. “Vou me esconder entre as pernas dele!”	De repente vio que un señor entraba al hospital. “Ya sé”, pensó {NAME:P1},\n“me colocaré entre sus piernas para pasar desapercibido”.	すると、​やさし⁠そう⁠な​男⁠の​人⁠が、​病院⁠に​入っ⁠て​いく​の⁠が​見え⁠まし⁠た。\n​{NAME:P1}​は​考え⁠まし⁠た。​「そう⁠だ、​足⁠の​間⁠に​かくれ⁠て​入ろう」	Tiba-tiba, dia melihat pria ramah yang memasuki rumah sakit. “Aku tahu,”\npikir {NAME:P1}, “Aku akan bersembunyi di antara kedua kakinya.”	Kemudian dia nampak seorang lelaki ingin masuk.\n“Saya tahu,” fikir {NAME:P1}, “Saya akan bersembunyi di celah kakinya.”	فجأة، رأى رجلاً ودودًا يدخل المستشفى.\nفكر {NAME:P1}: ”أعرف، سأختبئ بين ساقيه“.
boy.page.12	But it was no use; his tail and legs were exposed and gave him away.	Но безуспешно: хвост и ноги торчали наружу и выдавали его.	Aber ohne Erfolg: sein Schwanz\nund seine Beine lugten hervor und verrieten ihn.	Mais ça n’a servi à rien : sa queue et ses pattes, qui dépassaient, l’ont trahi.	Ma non ci riuscì; la sua coda e le sue zampe erano esposte e lo fecero scoprire.	Mas não adiantou nada, porque o rabo\ne as pernas dele ficaram para fora e acabaram denunciando o cachorrinho.	Pero sin éxito; su colita y sus patas quedaron al descubierto y lo delataron.	しかし、​うまく​いき⁠ませ⁠ん⁠でし⁠た。​しっぽ⁠と​足⁠が​見え⁠て、\n{NAME:P1}​は​見つかっ⁠て​しまい⁠まし⁠た。	Namun sia-sia saja; ekor dan kakinya terlihat\njelas sehingga penyamarannya terbongkar.	Namun dia gagal; ekor dan kakinya kelihatan dan orang ramai pun tahu.	لكن دون جدوى؛ كشف ذيله وساقاه أمره.
boy.page.13	Poor {NAME:P1} was chased away again.	Бедного {NAME:P4} снова выгнали.	Der arme {NAME:P1} wurde erneut davongejagt.	Le pauvre {NAME:P1} a été chassé une nouvelle fois.	Il povero {NAME:P1} fu nuovamente scacciato.	Pobre {NAME:P1}, ele foi expulso de novo.	¡Pobre {NAME:P1}! ¡Lo echaron otra vez!	かわいそう⁠な​{NAME:P1}​は、\nまた⁠追い払わ⁠れ⁠て​しまい⁠まし⁠た。	{NAME:P1} yang malang itu kembali diusir.	Kasihan {NAME:P1} dihalau lagi.	طُرد {NAME:P1} المسكين مرة أخرى.
boy.page.14	But he did not give up. “I’ll run in and knock over the potted plant\nat the entrance,” he thought. “While they’re distracted, I’ll sneak past!”	Но он не сдавался. «Я забегу и опрокину вазон с цветами у входа,\nа пока они будут убирать осколки, я и проскочу!»	Aber er gab nicht auf. „Ich werde den Blumentopf am Eingang umschmeißen“,\ndachte er, „wenn sie mit Aufräumen abgelenkt sind, laufe ich vorbei!“	Mais il n'a pas renoncé. « Je vais courir, s'est-il dit, renverser une\nplante en pot à l'entrée et passer pendant qu'ils seront distraits ! »	Ma non si arrese. «Correrò dentro e rovescerò la fioriera in ingresso.\nMentre saranno distratti a raccogliere la pianta, io gli passerò accanto!»	“Já sei! Vou correr e derrubar o vaso da entrada.\nEnquanto eles estiverem distraídos arrumando a planta, eu passo correndo!”	Pero no se dio por vencido. “Entraré corriendo y derribaré la maceta\nde la entrada”, elucubró. “Y podré pasar mientras estén distraídos”.	{NAME:P1}​は​あきらめ⁠ませ⁠ん⁠でし⁠た。​「走っ⁠て​いっ⁠て、​入口⁠の​植木⁠を\nたおそ⁠う。​彼ら⁠が​気⁠を​取ら⁠れ⁠て​いる​間⁠に、​こっそり⁠入る​ん⁠だ⁠！」	Tapi dia tidak menyerah. “Aku akan berlari ke dalam dan menabrak pot\ndi pintu masuk,” pikirnya. “Saat mereka teralihkan, aku akan menyelinap!”	Namun dia tidak putus asa. “Saya akan lari dan langgar pasu di tepi pintu\nmasuk,” fikirnya. “Ketika mereka kebingungan, saya akan berlari masuk!”	لكنه لم يستسلم. فكر: ”سأركض وأسقط المزهرية عند المدخل،\nوبينما هم مشغولون، سأتسلل!“
boy.page.15	But {NAME:P1} was caught again because the hospital’s security guard\nwas sitting in front of the potted plant and saw everything happen.	Но {NAME:P4} опять поймали – прямо напротив вазона\nсидел больничный сторож, и ему всё было прекрасно видно.	Aber {NAME:P1} wurde erneut erwischt, denn der Krankenhaus-Pförtner\nsaß vor dem Blumentopf und konnte alles beobachten.	Mais {NAME:P1} s’est encore fait prendre parce que le gardien de l’hôpital,\nqui était assis devant la plante en pot, a tout vu.	Ma {NAME:P1} fu scoperto di nuovo perché il guardiano dell’ospedale\nera seduto proprio davanti alla grande fioriera e vide tutto.	Mas {NAME:P1} foi pego novamente,\nporque o vigia do hospital estava sentado bem na frente do vaso e viu tudo.	Pero lo atraparon otra vez; el guardia del hospital\nestaba sentado frente a la maceta y vio lo que sucedía.	しかし、​{NAME:P1}​は​また⁠つかまっ⁠て​しまい⁠まし⁠た。\n植木⁠の​前⁠に​い⁠た​病院⁠の​ガードマン⁠が、​ずっと⁠見⁠て​い⁠た​の⁠です。	Tetapi {NAME:P1} tertangkap lagi karena petugas keamanan\nrumah sakit duduk di depan pot itu dan melihat semuanya.	Namun {NAME:P1} ditangkap lagi kerana pengawal hospital\nduduk di depan pasu pokok dan melihat semua kejadian itu.	لكن {NAME:P1} أُمسك مرة أخرى لأن حارس الأمن\nبالمستشفى كان يجلس أمام المزهرية وشاهد كل شيء.
boy.page.16	That night, back in his bed, {NAME:P1} couldn’t sleep.\nHe needed to figure out a way to get into the hospital.	В ту ночь {NAME:P3} не спалось.\nОн всё думал, как бы пробраться в больницу.	In dieser Nacht lag {NAME:P1} zuhause schlaflos wach und überlegte,\nwie er ins Krankenhaus gelangen konnte.	Ce soir-là, de retour sur son lit, {NAME:P1} n’arrivait pas à dormir.\nIl fallait qu’il trouve un moyen d’entrer dans l’hôpital.	Quella notte, nel suo letto, {NAME:P1} non riuscì a dormire.\nDoveva trovare un modo per entrare in ospedale.	Naquela noite, em casa, {NAME:P1} não conseguia dormir\npensando no que ele faria para conseguir entrar no hospital.	Esa noche, ya en casa, {NAME:P1} no podía dormir\npensando en la manera de poder entrar al hospital.	その⁠夜、​家⁠に​帰っ⁠た​{NAME:P1}​は、\nどう⁠し⁠たら​病院⁠に​入れる⁠か⁠を​考え⁠て​眠れ⁠ませ⁠ん⁠でし⁠た。	Malam itu, kembali di tempat tidurnya, {NAME:P1} tidak bisa tidur.\nDia harus menemukan cara untuk bisa masuk ke rumah sakit.	Malam itu setelah pulang ke rumah, {NAME:P1} tidak dapat tidur.\nDia mesti mencari jalan untuk masuk ke dalam hospital.	في تلك الليلة، وعلى فراشه، لم يستطع {NAME:P1} النوم.\nكان بحاجة إلى إيجاد طريقة للدخول إلى المستشفى.
boy.page.17	Suddenly, he had an idea.	И тут ему пришла идея.	Plötzlich kam ihm eine Idee.	Soudain, il lui est venu une idée.	All’improvviso, gli venne un’idea.	De repente, ele teve uma ideia.	De repente, tuvo una idea.	その⁠とき、​{NAME:P1}​は​ひらめき⁠まし⁠た。	Tiba-tiba, terlintas ide di benaknya.	Tiba-tiba, dia mendapat satu idea.	فجأة، خطرت له فكرة.
boy.page.18	“Sultan, wake up, I need you to help me!” Sultan was the neighbor’s dog.	«Султан, проснись, мне нужна твоя помощь!»\nСултаном звали соседского пса.	„Sultan, wach auf. Ich brauche deine Hilfe!“ Sultan war der Nachbarshund.	« Sultan, réveille-toi, il faut que tu m’aides ! » Sultan était le chien du voisin.	«Sultan, svegliati, devi aiutarmi!» Sultan era il cane dei vicini.	“Biriba, acorde, preciso da sua ajuda!” Biriba era o cachorro do vizinho.	“¡Sultán, despierta, necesito que me ayudes!” Sultán era el perro de la vecina.	「スルタン、​起き⁠て⁠！⁠助け⁠て​ほしい​ん⁠だ⁠！」\nスルタン⁠は​近所⁠の​犬⁠でし⁠た。	“Guguk, bangun, aku membutuhkan bantuanmu!”\nGuguk adalah anjing tetangga.	“Simpuh, bangun, kamu mesti bantu saya!” Simpuh ialah anjing milik jiran.	”روكي، استيقظ، أحتاج إلى مساعدتك!“ كان روكي كلب الجيران.
boy.page.19	Drowsy and yawning, Sultan mumbled,\n“What do you want, {NAME:P1}? Go to sleep, it’s too late to play.”	Потягиваясь и зевая, Султан пробормотал:\n«Чего тебе, {NAME:P1}? Иди-ка лучше спать, уже поздно играть».	Gähnend und schläfrig fragte Sultan:\n„Was willst du, {NAME:P1}? Geh schlafen, es ist zu spät zum Spielen.“	Somnolant et bâillant, Sultan lui a dit : « Qu’est-ce que tu veux, {NAME:P1} ?\nVa dormir, il est trop tard pour jouer. »	Assonnato e sbadigliando, Sultan disse:\n«Cosa vuoi, {NAME:P1}? Vai a dormire, è troppo tardi per giocare».	Sonolento e bocejando, Biriba murmurou:\n“O que você quer, {NAME:P1}? Vá dormir, está tarde demais para brincar.”	Somnoliento y bostezando, Sultán murmuró,\n“¿qué quieres {NAME:P1}?, ve a dormir, que es tarde para jugar”.	スルタン⁠は​とても⁠眠く⁠て、​あくび⁠を​し⁠ながら​言い⁠まし⁠た。\n「{NAME:P1}、​どう⁠し⁠た⁠の⁠？⁠寝よ⁠う⁠よ。​遊ぶ⁠に⁠は​遅​すぎる⁠よ」	Dalam keadaan mengantuk dan menguap, Guguk bergumam,\n“Apa maumu, {NAME:P1}? Tidurlah, sudah larut malam.”	Sambil mengantuk dan menguap, Simpuh berkata, “Apa yang kamu mahu,\n{NAME:P1}? Pergilah tidur, sudah terlalu lewat untuk bermain.”	تمتم روكي النعسان وهو يتثاءب:\n”ماذا تريد يا {NAME:P1}؟ اذهب إلى النوم، فات الأوان للعب“.
boy.page.20	“I need you to accompany me to the hospital!”	«Мне нужно, чтобы ты помог мне пробраться в больницу».	„Du musst mich zum Krankenhaus begleiten.“	« Il faut que tu m’accompagnes à l’hôpital. »	«Ho bisogno che mi accompagni all’ospedale».	“Preciso que você me acompanhe até o hospital.”	“Necesito que me acompañes al hospital”.	「病院⁠に​いっしょ⁠に​行っ⁠て​ほしい​ん⁠だ」	“Aku membutuhkanmu untuk menemaniku ke rumah sakit!”	“Kamu perlu temankan saya ke hospital.”	”أحتاجك أن ترافقني إلى المستشفى!“
boy.page.21	“Are you sick?” replied Sultan.	«Ты что, заболел?» – спросил Султан.	„Bist du krank?“, erwiderte Sultan.	« Tu es malade ? » a répondu Sultan.	«Sei malato?», rispose Sultan.	“Você está doente?”, respondeu Biriba.	“¿Estás enfermo?”, replicó Sultán.	「病気⁠な⁠の⁠？」​スルタン⁠は​聞き⁠まし⁠た。	“Kamu sakit?” jawab Guguk.	“Kamu sakit?” balas Simpuh.	رد روكي: ”هل أنت مريض؟“
boy.page.22	“No. We need to go. I’ll explain on the way.”	«Нет. Пойдём, быстрее. Объясню по дороге».	„Nein. Lass uns schnell gehen, ich erklär’s dir auf dem Weg.“	« Non. Il faut y aller. Je t’expliquerai en chemin. »	«No. Andiamo subito, ti spiegherò strada facendo».	“Não. Vamos rápido, eu explico no caminho.”	“No, vamos rápido, te explico en el camino”.	「そう⁠じゃ⁠ない​ん⁠だ。\n​早く​行こ⁠う。​後で⁠説明​する⁠から」	“Tidak. Kita harus pergi. Nanti akan kujelaskan di perjalanan.”	“Tidak. Marilah pergi cepat, saya akan terangkan dalam perjalanan.”	”لا. نحن بحاجة للذهاب. سأشرح لك في الطريق“.
boy.page.23	{NAME:P1} told him what had happened when he had tried to see Abel,\nand explained that he needed to try again when everyone was sleeping.	{NAME:P1} рассказал ему, что случилось, когда он пытался пройти к Ефиму,\nи что нужно попробовать проскользнуть ночью, пока все спят.	{NAME:P1} erzählte ihm, wie er versucht hatte, Abel zu sehen,\nund dass er es nun nachts versuchen wollte, wenn alle schliefen.	{NAME:P1} lui a raconté comment il avait tenté de voir Abel\net lui a dit qu’il devait essayer encore, quand tout le monde dormait.	{NAME:P1} gli raccontò cos’era successo quando aveva cercato di vedere\nAlberto e che voleva provare di notte, mentre tutti dormivano.	{NAME:P1} contou sobre suas tentativas de ver o Serafim e disse\nque precisava tentar de novo à noite, quando todos estivessem dormindo.	{NAME:P1} le contó lo que sucedió cuando trató de visitar a Itzae,\ny le explicó cómo iba a intentarlo cuando todos estuviesen durmiendo.	{NAME:P1}​は、​アベベ⁠に​会お⁠う⁠と​し⁠た​とき⁠に​起こっ⁠た​こと⁠を​話し⁠まし⁠た。\n​そして、​みんな⁠が​寝⁠て​いる​夜⁠に​会い⁠に​行っ⁠た​ほう⁠が​いい⁠と​言い⁠まし⁠た。	{NAME:P1} menceritakan kejadian saat berusaha mengunjungi Ogin,\ndan menjelaskan bahwa dia perlu mencoba lagi saat semua orang tertidur.	{NAME:P1} memberitahu apa yang berlaku ketika dia cuba bertemu Abel\ndan menerangkan dia perlu cuba lagi ketika semua orang sedang tidur.	أخبره {NAME:P1} بما حدث عندما حاول رؤية فراس،\nوشرح له أنه بحاجة إلى المحاولة مرة أخرى عندما يكون الجميع نائمين.
boy.page.24	When they arrived, {NAME:P1} climbed onto Sultan’s back to reach\nthe hospital window. He started to wobble and cried, “Stop moving!”	У больницы {NAME:P1} вскарабкался Султану на спину, чтобы залезть\nчерез окно, но пошатнулся и закричал: «Стой ровно, я падаю!»	Beim Krankenhaus kletterte {NAME:P1} auf Sultans Rücken,\num das Fenster zu erreichen. Schwankend rief er: „Nicht bewegen!“	À l’hôpital, {NAME:P1} a grimpé sur le dos de Sultan pour atteindre la fenêtre.\n« Ne bouge pas ! » a-t-il crié alors qu’il vacillait.	Arrivati, {NAME:P1} salì sulla schiena di Sultan per raggiungere\nla finestra dell’ospedale. Traballando, gridò: «Smettila di muoverti!»	Ao chegarem, {NAME:P1} subiu nas costas do Biriba para alcançar a janela\ndo hospital. Ele começou a balançar e gritou: “Pare de se mexer!”	Cuando llegaron se subió al lomo de Sultán para poder entrar por la ventana\ndel hospital. Mientras se tambaleaba, clamaba, “¡deja de moverte!”	病院⁠に​着く⁠と、​{NAME:P1}​は​スルタン⁠の​上⁠に​乗り、​窓⁠に​近づき⁠まし⁠た。\n​{NAME:P1}​は​フラフラ⁠し⁠ながら、​言い⁠まし⁠た。​「動か⁠ない⁠で、​落ちる⁠よ⁠！」	Ketika mereka sampai, {NAME:P1} menaiki punggung Guguk\nuntuk menjangkau jendela. Dia mulai bergoyang, dan berteriak, “Diam!”	Apabila tiba, {NAME:P1} memanjat belakang Simpuh untuk mencapai tingkap.\nDia mula tergoyang-goyang dan menjerit, “Berhenti bergerak!”	عندما وصلا، صعد {NAME:P1} على ظهر روكي للوصول إلى\nنافذة المستشفى. بدأ يتمايل، وصرخ: ”توقف عن الحركة!“
boy.page.25	Sultan answered him through his teeth.\n“Hurry up! You’re small, but you weigh a ton!”	«Давай поскорее. Ты хоть и маленький,\nно весишь как слон!» – с трудом ответил Султан.	Sultan erwiderte außer Atem:\n„Beeil dich, du bist zwar klein, aber du wiegst eine Menge!“	Sultan lui a répondu en serrant les dents :\n« Dépêche-toi ! Tu es petit, mais tu pèses une tonne ! »	Sultan gli rispose a fatica. «Sbrigati! Sei piccolo ma pesi una tonnellata!»	Biriba respondeu rangendo os dentes.\n“Aaaai, vai rápido! Você é pequeno, mas é pesadinho!”	Y Sultán le contestaba, resoplando.\n“¡Apúrate! ¡Eres pequeño, pero pesas mucho!”	スルタン⁠は​苦し⁠そう⁠に​言い⁠まし⁠た。\n「早く⁠！⁠君⁠は​小さい⁠けど、​すごく​重い​ん⁠だ⁠！」	Guguk menjawab dengan menyeringai.\n“Cepatlah! Tubuhmu kecil, tapi sangat berat!”	Simpuh menjawab dengan susah-payah.\n“Cepat! Kamu kecil tapi badan kamu berat!”	أجابه روكي من بين أسنانه: ”أسرع! أنت صغير، لكنك تزن طنًا!“
boy.page.26	Finally, {NAME:P1} made it through the window\nand fell onto the floor of the hospital. He saw a nurse passing nearby…	Наконец, {NAME:P3} удалось влезть в окно, и он шлёпнулся на пол.\nВ этот момент рядом проходила медсестра…	Schließlich schaffte es {NAME:P1} durch das Fenster und fiel auf den Boden.\nEr sah, wie eine Krankenschwester in der Nähe vorbeiging…	Enfin, {NAME:P1} est parvenu à passer par la fenêtre\net est tombé sur le sol de l’hôpital. Il a vu une infirmière passer tout près…	Alla fine, {NAME:P1} riuscì ad attraversare la finestra\ne cadde sul pavimento dell’ospedale. Vide un’infermiera che passava lì vicino…	Finalmente, {NAME:P1} conseguiu passar pela janela\ne caiu no chão do hospital. Ele viu uma enfermeira passando por perto…	Por fin, {NAME:P1} logra entrar por la ventana y cae dentro del hospital.\nVe que una enfermera se aproxima…	ついに​{NAME:P1}​は​窓⁠を​通り​ぬけ、​病院⁠の​床⁠に​たおれ\nこみ⁠まし⁠た。​看護⁠師⁠が​近く⁠を​通り​すぎる​の⁠が​見え⁠まし⁠た…	Akhirnya, {NAME:P1} bisa masuk ke jendela\ndan jatuh ke lantai rumah sakit. Dia melihat seorang perawat lewat…	Akhirnya, {NAME:P1} berjaya memasuki tingkap itu dan jatuh ke atas lantai\nhospital. Dia nampak seorang jururawat sedang lalu berhampiran…	أخيرًا، تمكن {NAME:P1} من عبور النافذة وسقط\nعلى أرضية المستشفى. رأى ممرضة تمر بالقرب منه…
boy.page.27	…but he managed to hide behind a cabinet just in time.	…но он успел спрятаться за шкафом.	…aber er schafft es, sich hinter einem Schrank zu verstecken.	… mais ila réussi à se cacher derrière une armoire, juste à temps.	…ma riuscì a nascondersi dietro un mobile appena in tempo.	…mas conseguiu se esconder atrás de um armário.	…pero logra esconderse detrás de un armario.	…​しかし、​{NAME:P1}​は\n棚⁠の​後ろ⁠に​うまく​かくれ⁠まし⁠た。	…tapi dia bisa bersembunyi di balik lemari tepat pada waktunya.	…tetapi dia sempat bersembunyi di belakang kabinet.	…لكنه تمكن من الاختباء خلف خزانة في الوقت المناسب.
boy.page.28	Aided by his sense of smell, {NAME:P1} found his way to Abel.	Благодаря своему отменному нюху {NAME:P1} нашёл Ефима.	{NAME:P1} folgte seiner Nase und fand Abel.	Grâce à son odorat, {NAME:P1} a trouvé son chemin jusqu’à Abel.	Grazie al suo fiuto, {NAME:P1} trovò Alberto.	Guiado pelo seu olfato, {NAME:P1} encontrou Serafim.	Valiéndose de su olfato, {NAME:P1} logró encontrar a Itzae.	{NAME:P1}​は​匂い⁠を​たどり、\n​アベベ⁠を​見つけ⁠まし⁠た。	Dengan bantuan indra penciumannya, {NAME:P1} bisa menemukan Ogin.	Dibantu oleh deria baunya, {NAME:P1} menemui Abel.	بمساعدة حاسة الشم لديه، وجد {NAME:P1} طريقه إلى فراس.
boy.page.29	The bed where Abel slept was a bit high,\nbut {NAME:P1} jumped onto a nearby couch and then onto the bed.	Кровать, на которой спал Ефим, была слишком высокой,\nно {NAME:P1} запрыгнул сначала на диван, а потом на кровать.	Das Bett, in dem Abel schlief, war ein bisschen hoch, aber {NAME:P1}\nschaffte es, von einem Sofa in der Nähe auf das Bett zu springen.	Le lit où dormait Abel était un peu haut,\nmais {NAME:P1} a sauté sur un canapé voisin, puis sur le lit.	Il letto dove dormiva Alberto era un po’ alto,\nma {NAME:P1} saltò su un divano vicino e poi sul letto.	A cama onde Serafim estava dormindo era um pouco alta,\nmas {NAME:P1} pulou em um sofá próximo e depois na cama.	Como la cama donde dormía Itzae era un poco alta,\n{NAME:P1} saltó primero a un sofá y luego a la cama.	アベベ⁠は​少し⁠高い​ベッド⁠で​寝⁠て​い⁠まし⁠た⁠が、​{NAME:P1}​は\n近く⁠の​ソファ⁠に​飛び乗っ⁠て、​ベッド⁠に​上がり⁠まし⁠た。	Tempat tidur Ogin agak tinggi, tetapi {NAME:P1} bisa\nmelompat ke kursi di dekatnya lalu ke tempat tidur itu.	Katil tempat Abel tidur agak tinggi, tetapi {NAME:P1} melompat\nke atas sofa berhampiran, kemudian melompat ke katil.	كان السرير الذي ينام عليه فراس مرتفعًا بعض الشيء،\nلكن {NAME:P1} قفز على أريكة قريبة ثم على السرير.
boy.page.30	Abel felt his dog’s paws on his chest. “{NAME:P1}, is that you?\nAm I dreaming?” Abel hugged his dog and asked, “How did you get in?”	Ефим почувствовал прикосновение. «{NAME:P1}, это ты? Я что, сплю?»\nЕфим обнял его и спросил: «Как ты пробрался?»	Abel bemerkte ihn. „{NAME:P1}, bist du das? Träume ich?“\nAbel umarmte ihn und fragte: „Wie bist du ganz allein hereingekommen?“	Abel a senti ses pattes sur sa poitrine. « {NAME:P1}, c’est toi, ou je rêve ? »\nIl l’a serré dans ses bras. « Comment es-tu entré ? »	Alberto sentì le zampe del suo cane sul petto. «{NAME:P1}, sei tu?\nSto sognando?» Alberto lo abbracciò e gli chiese: «Come sei entrato?»	Serafim sentiu as patinhas do cachorro em seu peito. “{NAME:P1}, é você?\nEstou sonhando?” Serafim o abraçou e disse: “Como você entrou?”	Itzae siente las patas del perrito sobre su pecho.\n“{NAME:P1}, ¿eres tú? ¿Estaré soñando?” Lo abraza. “¿Cómo entraste?”	「{NAME:P1}​な⁠の⁠？⁠僕⁠は​夢⁠を​見⁠て​いる⁠の⁠？」​{NAME:P1}​に\n気づい⁠た​アベベ⁠は、​抱きしめ⁠て​言い⁠まし⁠た。​「どう⁠やっ⁠て​入っ⁠た​ん​だい⁠？」	Ogin merasakan garukan anjingnya di dadanya. “{NAME:P1}, itu kamu?\nBermimpikah aku?” Ogin memeluk anjingnya dan bertanya, “Kok bisa masuk?”	Abel mengenali anjingnya. “{NAME:P1}, kamu ya? Adakah aku bermimpi?”\nAbel memeluknya dan berkata, “Bagaimana kamu masuk?”	شعر فراس بمخالب كلبه على صدره. ”{NAME:P1}،\nهل أنت؟ هل أنا أحلم؟“ عانق فراس كلبه وسأل: ”كيف دخلت؟“
boy.page.31	But Abel felt weak and soon fell asleep again.	Но тут же почувствовал слабость и снова уснул.	Aber Abel fühlte sich schwach und schlief bald wieder ein.	Mais Abel se sentait faible et s’est rendormi.	Ma Alberto si sentiva debole e presto si riaddormentò.	Mas Serafim ainda estava fraco e logo adormeceu novamente.	Pero Itzae está débil y se queda dormido nuevamente.	しかし、​アベベ⁠は​疲れ⁠て​き⁠て、\nすぐ⁠に​また⁠眠っ⁠て​しまい⁠まし⁠た。	Tetapi Ogin merasa lemah dan langsung terlelap kembali.	Namun Abel berasa lemah dan tidak lama kemudian tertidur semula.	لكن فراس شعر بالضعف وسرعان ما نام مرة أخرى.
boy.page.32	With Sultan’s help, {NAME:P1} returned home\nbefore dawn so as not to be discovered.	С помощью Султана, {NAME:P1} вернулся домой до рассвета,\nчтобы его не обнаружили в больнице.	Mit Sultans Hilfe kehrte {NAME:P1} noch vor Sonnenaufgang\nnach Hause zurück, damit er unentdeckt blieb.	Avec l’aide de Sultan, {NAME:P1} est rentré\nà la maison avant l’aube pour ne pas être découvert.	Con l’aiuto di Sultan, {NAME:P1} tornò a casa\nprima dell’alba per non essere scoperto.	Com a ajuda de Biriba, {NAME:P1} voltou para casa\nantes do amanhecer para não ser descoberto.	Para no ser descubierto, {NAME:P1} regresa a casa\nantes del amanecer, con la ayuda de Sultán.	スルタン⁠に​手伝っ⁠て​もらい、​{NAME:P1}​は\n見つから⁠ない​よう⁠に​夜⁠が​明ける​前⁠に​家⁠に​帰り⁠まし⁠た。	Dengan bantuan Guguk, {NAME:P1} pulang ke rumah sebelum fajar\nagar tidak ada yang memergokinya.	Dengan bantuan Simpuh, {NAME:P1} pulang ke rumah\nsebelum fajar supaya tidak dijumpai sesiapa.	بمساعدة روكي، عاد {NAME:P1} إلى المنزل قبل الفجر حتى لا يتم اكتشافه.
boy.page.33	Every night thereafter, Sultan helped {NAME:P1} climb\nthrough the hospital window, and Abel recovered quickly.	С тех пор {NAME:P1} и Султан проделывали те же\nдействия каждую ночь, и Ефим вскоре стал поправляться.	In den folgenden Nächten kamen {NAME:P1}\nund Sultan immer wieder zurück, und Abel erholte sich schnell.	Ensuite, chaque nuit, Sultan a aidé {NAME:P1} à passer\npar la fenêtre de l’hôpital, et Abel s’est rapidement rétabli.	Da allora, ogni notte, Sultan aiutò {NAME:P1} ad arrampicarsi\nattraverso la finestra dell’ospedale e Alberto si riprese rapidamente.	Depois disso, {NAME:P1} e Biriba fizeram a mesma coisa todas as noites,\ne Serafim começou a se recuperar rapidamente.	Todas las noches Sultán ayudaba a {NAME:P1} a trepar por la ventana\ndel hospital, y fue así que Itzae se recuperó rápidamente.	それから⁠毎晩、​スルタン⁠に​手伝っ⁠て​も​らい​{NAME:P1}​は​病院⁠の\n窓⁠から​入り⁠まし⁠た。​する⁠と、​アベベ⁠の​病気⁠は​すぐ⁠に​良く​なり⁠まし⁠た。	Di malam-malam berikutnya, Guguk membantu {NAME:P1} memanjat\nke jendela rumah sakit, dan Ogin pun sembuh dengan cepat.	Sejak hari itu, setiap malam {NAME:P1}\ndan Simpuh memanjat tingkap hospital dan Abel pulih dengan cepat.	في كل ليلة بعد ذلك، ساعد روكي {NAME:P1}\nعلى تسلق نافذة المستشفى، وتعافى فراس بسرعة.
boy.page.34	The doctors were surprised by his improvement!	Доктора удивлялись, наблюдая за улучшением его состояния.	Die Ärzte waren überrascht von seiner Genesung!	Les médecins ont été surpris par l’amélioration de sa santé !	I medici furono sorpresi dal suo miglioramento!	Os médicos ficaram surpresos com a melhora dele!	¡Los médicos estaban sorprendidos con su mejoría!	アベベ⁠が​とても⁠元気⁠に​なっ⁠た⁠ので、\n​医者⁠たち⁠は​おどろき⁠まし⁠た⁠！	Para dokter terkejut dengan perkembangan kesehatannya!	Para doktor terkejut dengan perkembangannya!	تفاجأ الأطباء بتحسنه!
boy.page.35	One night, {NAME:P1} fell fast asleep next to Abel.	Однажды ночью {NAME:P1} крепко уснул на кровати Ефима.	Eines Abends schlief {NAME:P1} neben Abel ein.	Une nuit, {NAME:P1} s’est endormi profondément à côté d’Abel.	Una notte, {NAME:P1} si addormentò profondamente accanto ad Alberto.	Certa noite, {NAME:P1} acabou dormindo ao lado de Serafim.	Una noche, {NAME:P1} se quedó profundamente dormido junto a Itzae.	ある⁠夜、​{NAME:P1}​は​アベベ⁠の\nそば⁠で​ぐっすり⁠と​眠っ⁠て​しまい⁠まし⁠た。	Suatu malam, {NAME:P1} tertidur dengan cepat di samping Ogin.	Satu malam, {NAME:P1} tertidur di sebelah Abel.	في إحدى الليالي، نام {NAME:P1} بعمق بجوار فراس.
